"ResultsId","ExpId","1-Finished","1-FinishGain","1-MaxDuration","1-PotentialGain","1-RequiredAccuracy","1-StartGain","2-Finished","2-FinishGain","2-MaxDuration","2-PotentialGain","2-RequiredAccuracy","2-StartGain","3-1-1-Angle","3-1-1-Block","3-1-1-Coherence","3-1-1-CorrectResponse","3-1-1-IsCorrect","3-1-1-Order","3-1-1-Response","3-1-1-StartCorrect","3-1-1-StartDuration","3-1-1-StartScore","3-1-1-Time","3-1-2-Angle","3-1-2-Block","3-1-2-Coherence","3-1-2-CorrectResponse","3-1-2-IsCorrect","3-1-2-Order","3-1-2-Response","3-1-2-StartCorrect","3-1-2-StartDuration","3-1-2-StartScore","3-1-2-Time","3-1-3-Angle","3-1-3-Block","3-1-3-Coherence","3-1-3-CorrectResponse","3-1-3-IsCorrect","3-1-3-Order","3-1-3-Response","3-1-3-StartCorrect","3-1-3-StartDuration","3-1-3-StartScore","3-1-3-Time","3-1-4-Angle","3-1-4-Block","3-1-4-Coherence","3-1-4-CorrectResponse","3-1-4-IsCorrect","3-1-4-Order","3-1-4-Response","3-1-4-StartCorrect","3-1-4-StartDuration","3-1-4-StartScore","3-1-4-Time","3-1-5-Angle","3-1-5-Block","3-1-5-Coherence","3-1-5-CorrectResponse","3-1-5-IsCorrect","3-1-5-Order","3-1-5-Response","3-1-5-StartCorrect","3-1-5-StartDuration","3-1-5-StartScore","3-1-5-Time","3-1-6-Angle","3-1-6-Block","3-1-6-Coherence","3-1-6-CorrectResponse","3-1-6-IsCorrect","3-1-6-Order","3-1-6-Response","3-1-6-StartCorrect","3-1-6-StartDuration","3-1-6-StartScore","3-1-6-Time","3-1-7-Angle","3-1-7-Block","3-1-7-Coherence","3-1-7-CorrectResponse","3-1-7-IsCorrect","3-1-7-Order","3-1-7-Response","3-1-7-StartCorrect","3-1-7-StartDuration","3-1-7-StartScore","3-1-7-Time","3-1-8-Angle","3-1-8-Block","3-1-8-Coherence","3-1-8-CorrectResponse","3-1-8-IsCorrect","3-1-8-Order","3-1-8-Response","3-1-8-StartCorrect","3-1-8-StartDuration","3-1-8-StartScore","3-1-8-Time","3-Finished","3-FinishGain","3-MaxDuration","3-PotentialGain","3-RequiredAccuracy","3-StartGain","4-Finished","4-MaxDuration","4-PotentialGain","4-RequiredAccuracy","4-StartGain","age","blockorder","condition","country","finished","gainfinish","gainstart","gender","source","stage","started","Stats-Blank-Average","Stats-Blank-Max","Stats-Blank-Min","Stats-Blank-Stdev","subjectid","Tag","UserAgent","WindowSize","UpdatedIP","CreatedIP","Updated","Created",
"1848","study6ap","1","0","0","0","0","0","1","0","0","0","0","0","270","3","0.10","1","1","3","1","0","3415.073436368497","","1646","270","3","0.15","1","0","5","2","2","6736.602808870237","","1410","270","3","0.20","1","1","4","1","1","5067.515051693903","","1663","270","3","0.25","1","0","2","2","0","1525.5824732295805","","1877","90","3","0.10","2","0","1","1","0","0","","1519","90","3","0.15","2","0","6","1","2","8158.8746400364325","","1057","90","3","0.20","2","1","7","2","2","9227.351153198527","","2136","90","3","0.25","2","1","8","2","3","11369.31488418336","","2277","1","0","0","0","0","0","0","0","0","0","0","23","[1,2,3,4]","1","Australia","1","0","0","female","firstyear","1","1","502.2","513.9","500.49","4.42","1005","Study 4a","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","","10.16.96.205","10.16.96.205","20-02-2018 14:29:39","20-02-2018 14:28:23",
"1853","study6ap","1","0","0","0","0","0","1","0","0","0","0","0","270","3","0.10","1","-1","2","-1","0","2286.8262067865","","-1","270","3","0.15","1","1","8","1","5","11056.066012892915","","1080","270","3","0.20","1","1","5","1","2","7730.453783113742","","1344","270","3","0.25","1","1","7","1","4","10152.048714784294","","898","90","3","0.10","2","0","1","1","0","0","","2272","90","3","0.15","2","1","6","2","3","9082.922033725917","","1063","90","3","0.20","2","1","4","2","1","6427.885046715572","","1297","90","3","0.25","2","1","3","2","0","5291.823464139699","","1130","1","0","0","0","0","0","0","0","0","0","0","28","[1,2,3,4]","2","Australia","1","0","0","female","community","1","1","500.51","500.78","500.22","0.16","1011","Study 4a","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","","10.16.97.79","10.16.97.79","21-02-2018 09:52:22","21-02-2018 09:50:40",
"1856","study6ap","1","0","0","0","0","0","1","0","0","0","0","0","270","3","0.10","1","1","5","1","2","6363.2030547031245","","865","270","3","0.15","1","-1","1","-1","0","0","","-1","270","3","0.20","1","1","8","1","5","8804.065378268213","","797","270","3","0.25","1","1","6","1","3","7233.464674734969","","975","90","3","0.10","2","1","4","2","1","4791.6815099108135","","1566","90","3","0.15","2","1","7","2","4","8219.113169374301","","577","90","3","0.20","2","1","2","2","0","3004.2555666183834","","992","90","3","0.25","2","0","3","1","1","4006.5657063051185","","776","1","0","0","0","0","0","0","0","0","0","0","28","[1,2,3,4]","1","Australia","1","0","0","female","community","1","1","500.54","500.74","500.36","0.11","1012","Study 4a","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","","10.16.96.240","10.16.96.240","21-02-2018 10:02:17","21-02-2018 10:00:55",
"1858","study6ap","1","0","0","0","0","0","1","0","0","0","0","0","270","3","0.10","1","0","4","2","2","5667.9068242370995","","1129","270","3","0.15","1","0","1","2","0","0","","2172","270","3","0.20","1","-1","8","-1","5","11697.659500911337","","-1","270","3","0.25","1","1","3","1","1","4247.883544616008","","1414","90","3","0.10","2","1","6","2","3","8242.129977202566","","2011","90","3","0.15","2","1","2","2","0","2178.06835254452","","2063","90","3","0.20","2","1","5","2","2","6804.549666747218","","1432","90","3","0.25","2","1","7","2","4","10261.841088969595","","1430","1","0","0","0","0","0","0","0","0","0","0","22","[1,2,3,4]","1","malaysia","1","0","0","male","community","1","1","500.47","500.58","500.13","0.14","1013","Study 4a","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","","10.16.96.245","10.16.96.245","21-02-2018 10:04:25","21-02-2018 10:02:29",
"1861","study6ap","1","0","0","0","0","0","1","0","0","0","0","0","270","3","0.10","1","0","5","2","3","4465.9950000059325","","1203","270","3","0.15","1","0","8","2","5","8082.026999996742","","2286","270","3","0.20","1","1","4","1","2","3499.469999995199","","955","270","3","0.25","1","0","2","2","1","1199.8339999991003","","1303","90","3","0.10","2","1","7","2","4","6832.190999994054","","1249","90","3","0.15","2","1","3","2","1","2516.3900000043213","","976","90","3","0.20","2","1","6","2","3","5682.360999999219","","1138","90","3","0.25","2","1","1","2","0","0","","1191","1","0","0","0","0","0","0","0","0","0","0","42","[1,2,3,4]","2","USA","1","0","0","male","mturk","1","1","516.5","516.65","516.11","0.17","1014","Study 4a","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.167 Safari/537.36","","162.198.201.8","162.198.201.8","21-02-2018 10:13:52","21-02-2018 10:12:34",
"1869","study6ap","1","0","0","0","0","0","1","0","0","0","0","0","270","3","0.10","1","0","6","2","1","10094.555707291656","","1244","270","3","0.15","1","0","5","2","1","8971.68629965368","","1117","270","3","0.20","1","1","1","1","0","0","","2551","270","3","0.25","1","0","2","2","1","2556.7970444291277","","1515","90","3","0.10","2","-1","4","-1","1","5966.044074640915","","-1","90","3","0.15","2","1","7","2","1","11346.548692428172","","1848","90","3","0.20","2","1","8","2","2","13200.108010895783","","1665","90","3","0.25","2","0","3","1","1","4078.659460874842","","1882","1","0","0","0","0","0","0","0","0","0","0","22","[1,2,3,4]","1","Australia","1","0","0","female","firstyear","1","1","502.39","514.95","500.47","4.75","1015","Study 4a","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","","10.16.97.54","10.16.97.54","21-02-2018 10:26:57","21-02-2018 10:25:29",
"1884","study6ap","1","0","0","0","0","0","1","0","0","0","0","0","270","3","0.10","1","1","7","1","5","11282.882000086829","","858","270","3","0.15","1","1","5","1","3","8466.328000067733","","1749","270","3","0.20","1","0","2","2","1","2449.902000022121","","2518","270","3","0.25","1","1","4","1","2","7233.04400005145","","1225","90","3","0.10","2","1","8","2","6","12149.514000106137","","1006","90","3","0.15","2","1","6","2","4","10216.258000116795","","1064","90","3","0.20","2","1","3","2","1","4966.468000027817","","2264","90","3","0.25","2","1","1","2","0","0","","2444","1","0","0","0","0","0","0","0","0","0","0","25","[1,2,3,4]","2","United States of America","1","0","0","male","mturk","1","1","516.65","516.65","516.65","0","1016","Study 4a","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.167 Safari/537.36","","107.188.146.178","107.188.146.178","21-02-2018 10:54:13","21-02-2018 10:52:57",
"1886","study6ap","1","0","0","0","0","0","1","0","0","0","0","0","270","3","0.10","1","0","2","2","0","3007.1963554441317","","733","270","3","0.15","1","1","5","1","1","4837.6171983105305","","542","270","3","0.20","1","1","8","1","4","6599.733888273433","","439","270","3","0.25","1","1","6","1","2","5393.441190506623","","665","90","3","0.10","2","-1","1","-1","0","0","","-1","90","3","0.15","2","0","3","1","0","3746.9320146785176","","441","90","3","0.20","2","1","4","2","0","4202.393953483348","","623","90","3","0.25","2","1","7","2","3","6064.655564163608","","524","1","0","0","0","0","0","0","0","0","0","0","24","[1,2,3,4]","1","Australia","1","0","0","female","firstyear","1","1","502.44","516.54","500.02","5.33","1018","Study 4a","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","","10.16.96.240","10.16.96.240","21-02-2018 11:31:10","21-02-2018 11:29:39",
"1891","study6ap","1","0","0","0","0","0","1","0","0","0","0","0","270","3","0.10","1","1","2","1","1","783.0549999998766","","784","270","3","0.15","1","1","1","1","0","0","","775","270","3","0.20","1","1","8","1","6","4731.8039999954635","","700","270","3","0.25","1","1","5","1","3","2815.7759999958216","","692","90","3","0.10","2","1","7","2","5","4231.966999999713","","497","90","3","0.15","2","1","6","2","4","3515.5459999950835","","702","90","3","0.20","2","1","3","2","2","1582.762999998522","","543","90","3","0.25","2","0","4","1","3","2132.575999996334","","672","1","0","0","0","0","0","0","0","0","0","0","37","[1,2,3,4]","2","United States","1","0","0","female","mturk","1","1","514.57","516.42","503.53","4.18","1019","Study 4a","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.167 Safari/537.36","","68.192.255.157","68.192.255.157","21-02-2018 12:29:09","21-02-2018 12:28:02",
"1892","study6ap","1","0","0","0","0","0","1","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38","[1,2,3,4]","1","United States","0","","0","female","mturk","1","1","","","","","1020","Study 4a","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36","","23.124.67.210","23.124.67.210","21-02-2018 12:28:47","21-02-2018 12:28:20",
"1898","study6ap","1","0","0","0","0","0","1","0","0","0","0","0","270","3","0.10","1","0","7","2","4","11063.202813196156","","2711","270","3","0.15","1","1","8","1","4","13787.42898991282","","2567","270","3","0.20","1","-1","1","-1","0","0","","-1","270","3","0.25","1","0","2","2","0","3004.4557468965067","","1215","90","3","0.10","2","1","3","2","0","4235.022749237032","","1329","90","3","0.15","2","1","5","2","2","7307.056690882426","","2054","90","3","0.20","2","1","6","2","3","9377.10224780404","","1678","90","3","0.25","2","1","4","2","1","5570.652972801719","","1729","1","0","0","0","0","0","0","0","0","0","0","20","[1,2,3,4]","1","hong kong","1","0","0","male","community","1","1","500.48","500.63","500.15","0.13","1023","Study 4a","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","","10.16.96.245","10.16.96.245","22-02-2018 13:27:45","22-02-2018 13:26:08",
"1899","study6ap","1","0","0","0","0","0","1","0","0","0","0","0","270","3","0.10","1","0","2","2","1","2053.6913869634445","","1961","270","3","0.15","1","0","8","2","5","13094.364165101476","","908","270","3","0.20","1","1","1","1","0","0","","2046","270","3","0.25","1","1","3","1","1","4027.54078105223","","1894","90","3","0.10","2","0","4","1","2","5930.677982892972","","2442","90","3","0.15","2","1","7","2","4","10974.44292902916","","2108","90","3","0.20","2","1","6","2","3","9304.939899838413","","1660","90","3","0.25","2","1","5","2","2","8384.260540505463","","915","1","0","0","0","0","0","0","0","0","0","0","22","[1,2,3,4]","2","Australia","1","0","0","male","firstyear","1","1","500.46","500.81","500.05","0.21","1024","Study 4a","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","","10.16.97.79","10.16.97.79","22-02-2018 13:29:07","22-02-2018 13:27:48",
"1902","study6ap","1","0","0","0","0","0","1","0","0","0","0","0","270","3","0.10","1","1","7","1","6","9298.109692981444","","848","270","3","0.15","1","1","6","1","5","8346.175696503494","","944","270","3","0.20","1","1","1","1","0","0","","2635","270","3","0.25","1","1","3","1","2","4026.714862423498","","986","90","3","0.10","2","1","4","2","3","5017.765683054742","","2454","90","3","0.15","2","1","2","2","1","2640.9760955825986","","1379","90","3","0.20","2","1","8","2","7","10150.936707854554","","665","90","3","0.25","2","1","5","2","4","7477.557937483449","","857","1","0","0","0","0","0","0","0","0","0","0","19","[1,2,3,4]","2","Australia","1","0","0","female","community","1","1","501.44","507.78","500.48","2.4","1025","Study 4a","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","","10.16.96.240","10.16.96.240","22-02-2018 13:31:43","22-02-2018 13:30:28",
"1913","study6ap","1","0","0","0","0","0","1","0","0","0","0","0","270","3","0.10","1","0","8","2","4","10475.464350277805","","1292","270","3","0.15","1","0","7","2","4","9323.294985969667","","1146","270","3","0.20","1","1","6","1","3","7001.193788907709","","2316","270","3","0.25","1","1","3","1","1","3789.456842120024","","999","90","3","0.10","2","0","1","1","0","0","","2259","90","3","0.15","2","1","2","2","0","2270.031836319118","","1504","90","3","0.20","2","0","4","1","2","4793.4599071036355","","1409","90","3","0.25","2","1","5","2","2","6213.895118411572","","780","1","0","0","0","0","0","0","0","0","0","0","20","[1,2,3,4]","2","Australia","1","0","0","female","firstyear","1","1","502.04","513","500.34","4.14","1027","Study 4a","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","","10.16.96.240","10.16.96.240","22-02-2018 14:02:04","22-02-2018 14:00:28",
"1915","study6ap","1","0","0","0","0","0","1","0","0","0","0","0","270","3","0.10","1","0","1","2","0","0","","2132","270","3","0.15","1","0","2","2","0","2139.514236793708","","970","270","3","0.20","1","1","3","1","0","3125.242520689688","","1007","270","3","0.25","1","0","8","2","4","10172.97748922884","","1106","90","3","0.10","2","1","4","2","1","4144.119024873216","","1490","90","3","0.15","2","1","7","2","3","7701.9053600177285","","2457","90","3","0.20","2","1","6","2","2","6632.559127705783","","1064","90","3","0.25","2","0","5","1","2","5646.733528684432","","979","1","0","0","0","0","0","0","0","0","0","0","17","[1,2,3,4]","1","Australia","1","0","0","male","firstyear","1","1","502.56","516.15","500.48","5.14","1028","Study 4a","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","","10.16.96.245","10.16.96.245","22-02-2018 14:08:04","22-02-2018 14:06:01",
"1923","study6ap","1","0","0","0","0","0","1","0","0","0","0","0","270","3","0.10","1","1","7","1","5","13081.772151750774","","1421","270","3","0.15","1","1","2","1","1","2441.304969148492","","2012","270","3","0.20","1","1","8","1","6","14518.146197083828","","1135","270","3","0.25","1","1","3","1","2","4461.6666189345415","","2183","90","3","0.10","2","-1","5","-1","4","8337.859021109485","","-1","90","3","0.15","2","1","1","2","0","0","","2435","90","3","0.20","2","1","4","2","3","6651.0672222297","","1675","90","3","0.25","2","1","6","2","4","11342.147606837665","","1733","1","0","0","0","0","0","0","0","0","0","0","22","[1,2,3,4]","2","Malaysia","1","0","0","female","community","1","1","500.48","500.62","500.28","0.1","1029","Study 4a","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","","10.16.97.54","10.16.97.54","22-02-2018 14:36:53","22-02-2018 14:35:12",
"1928","study6ap","1","0","0","0","0","0","1","0","0","0","0","0","270","3","0.10","1","0","6","2","4","6033.0919999978505","","505","270","3","0.15","1","1","4","1","2","4983.133999980055","","526","270","3","0.20","1","1","3","1","1","4299.827999988338","","676","270","3","0.25","1","-1","1","-1","0","0","","-1","90","3","0.10","2","1","2","2","0","3016.5459999989253","","1273","90","3","0.15","2","1","8","2","5","7166.380000009667","","583","90","3","0.20","2","1","5","2","3","5516.4459999941755","","502","90","3","0.25","2","1","7","2","4","6549.7380000015255","","602","1","0","0","0","0","0","0","0","0","0","0","37","[1,2,3,4]","1","USA","1","0","0","male","mturk","1","1","516.65","516.65","516.65","0","1031","Study 4a","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.167 Safari/537.36","","174.52.3.43","174.52.3.43","23-02-2018 09:06:42","23-02-2018 09:05:10",
"1930","study6ap","1","0","0","0","0","0","1","0","0","0","0","0","270","3","0.10","1","1","5","1","4","7383.037999999942","","2922","270","3","0.15","1","1","7","1","6","11349.546000001283","","1737","270","3","0.20","1","-1","8","-1","7","13099.476000003051","","-1","270","3","0.25","1","1","6","1","5","10316.254000001209","","1027","90","3","0.10","2","1","4","2","3","5583.109999999579","","1796","90","3","0.15","2","1","1","2","0","0","","2881","90","3","0.20","2","1","3","2","2","4066.503999998531","","1507","90","3","0.25","2","1","2","2","1","2883.217999999033","","1172","1","0","0","0","0","0","0","0","0","0","0","46","[1,2,3,4]","2","USA","1","0","0","male","mturk","1","1","516.65","516.65","516.65","0","1032","Study 4a","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.167 Safari/537.36","","98.5.41.247","98.5.41.247","23-02-2018 09:08:29","23-02-2018 09:07:28",
"1932","study6ap","1","0","0","0","0","0","1","0","0","0","0","0","270","3","0.10","1","1","4","1","3","4149.834000039846","","970","270","3","0.15","1","1","2","1","1","2366.5720000863075","","1004","270","3","0.20","1","1","7","1","4","6916.39000014402","","972","270","3","0.25","1","0","5","2","4","5133.1280001904815","","936","90","3","0.10","2","1","8","2","5","7899.684000294656","","876","90","3","0.15","2","1","3","2","2","3383.198000025004","","762","90","3","0.20","2","0","6","1","4","6083.090000087395","","832","90","3","0.25","2","1","1","2","0","0","","2356","1","0","0","0","0","0","0","0","0","0","0","30","[1,2,3,4]","2","USA","1","0","0","male","mturk","1","1","516.65","516.65","516.65","0","1033","Study 4a","Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.167 Safari/537.36","","67.254.206.227","67.254.206.227","23-02-2018 09:13:50","23-02-2018 09:13:02",
"1935","study6ap","1","0","0","0","0","0","1","0","0","0","0","0","270","3","0.10","1","0","4","2","1","5000.00030796996","","1170","270","3","0.15","1","0","1","2","0","0","","2084","270","3","0.20","1","0","7","2","1","12100.000745287303","","1122","270","3","0.25","1","0","8","2","1","13233.334148427159","","1166","90","3","0.10","2","0","3","1","1","4050.0002494556684","","948","90","3","0.15","2","0","5","1","1","6183.33371418951","","2905","90","3","0.20","2","-1","6","-1","1","9100.000560505323","","-1","90","3","0.25","2","1","2","2","0","2083.3334616541542","","1959","1","0","0","0","0","0","","","","","","30","[1,2,3,4]","1","usa","0","","0","male","mturk","1","1","","","","","1034","Study 4a","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0","","50.48.32.167","50.48.32.167","23-02-2018 09:19:32","23-02-2018 09:18:13",
"1939","study6ap","1","0","0","0","0","0","1","0","0","0","0","0","270","3","0.10","1","0","8","2","4","8499.659999986761","","841","270","3","0.15","1","1","7","1","3","7699.691999987408","","787","270","3","0.20","1","1","3","1","0","3066.5439999938826","","1143","270","3","0.25","1","1","6","1","2","6966.387999986182","","731","90","3","0.10","2","0","2","1","0","1749.9299999981304","","1312","90","3","0.15","2","0","4","1","1","4216.497999994317","","1691","90","3","0.20","2","0","1","1","0","0","","1747","90","3","0.25","2","1","5","2","1","5916.429999990214","","1043","1","0","0","0","0","0","0","0","0","0","0","37","[1,2,3,4]","1","USA","1","0","0","female","mturk","1","1","516.65","516.65","516.65","0","1035","Study 4a","Mozilla/5.0 (Windows NT 6.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36","","98.156.69.35","98.156.69.35","23-02-2018 09:25:09","23-02-2018 09:23:42",
"1947","study6ap","1","0","0","0","0","0","1","0","0","0","0","0","270","3","0.10","1","1","8","1","6","5524.720999994315","","1743","270","3","0.15","1","1","6","1","5","3421.654999954626","","1067","270","3","0.20","1","0","7","2","6","4489.879000000656","","1009","270","3","0.25","1","1","3","1","2","1685.7910000253469","","570","90","3","0.10","2","1","4","2","3","2253.2849999843165","","595","90","3","0.15","2","1","2","2","1","784.4770000083372","","895","90","3","0.20","2","1","1","2","0","0","","783","90","3","0.25","2","1","5","2","4","2854.1609999956563","","564","1","0","0","0","0","0","0","0","0","0","0","28","[1,2,3,4]","1","USA","1","0","0","female","mturk","1","1","500.73","500.73","500.73","0","1037","Study 4a","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.119 Safari/537.36","","73.39.40.216","73.39.40.216","23-02-2018 10:05:50","23-02-2018 10:04:43",
"1952","study6ap","1","0","0","0","0","0","1","0","0","0","0","0","270","3","0.10","1","1","3","1","2","4049.8380000062753","","959","270","3","0.15","1","1","8","1","7","10149.593999987701","","1895","270","3","0.20","1","1","7","1","6","8033.0119999998715","","2166","270","3","0.25","1","1","4","1","3","4966.467999998713","","910","90","3","0.10","2","1","6","2","5","6633.067999995546","","1406","90","3","0.15","2","1","1","2","0","0","","2371","90","3","0.20","2","1","5","2","4","5883.097999991151","","762","90","3","0.25","2","1","2","2","1","2366.571999998996","","1686","1","0","0","0","0","0","0","0","0","0","0","42","[1,2,3,4]","2","United States","1","0","0","female","mturk","1","1","518.73","533.31","516.65","5.51","1038","Study 4a","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36","","76.168.72.51","76.168.72.51","23-02-2018 11:09:46","23-02-2018 11:08:01",
"1957","study6ap","1","0","0","0","0","0","1","0","0","0","0","0","270","3","0.10","1","1","2","1","1","1716.597999969963","","1155","270","3","0.15","1","0","5","2","3","4599.815999972634","","1474","270","3","0.20","1","1","1","1","0","0","","1706","270","3","0.25","1","1","6","1","3","6083.08999997098","","972","90","3","0.10","2","1","7","2","4","7066.383999946993","","1362","90","3","0.15","2","0","4","1","3","3566.523999965284","","1022","90","3","0.20","2","1","3","2","2","2883.218000002671","","667","90","3","0.25","2","0","8","1","5","8449.661999940872","","1145","1","0","0","0","0","0","0","0","0","0","0","23","[1,2,3,4]","1","United States","1","0","0","female","mturk","1","1","516.65","516.65","516.65","0","1040","Study 4a","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.167 Safari/537.36","","189.223.168.252","189.223.168.252","23-02-2018 12:33:17","23-02-2018 12:25:44",
"1961","study6ap","1","0","0","0","0","0","1","0","0","0","0","0","270","3","0.10","1","1","7","1","5","4350.44558904109","","484","270","3","0.15","1","1","2","1","1","918.6597990867594","","646","270","3","0.20","1","1","1","1","0","0","","911","270","3","0.25","1","1","4","1","2","2256.6215890410894","","761","90","3","0.10","2","0","3","1","2","1570.6929680365283","","680","90","3","0.15","2","1","8","2","6","4840.48657534246","","693","90","3","0.20","2","1","5","2","3","3025.370593607302","","640","90","3","0.25","2","1","6","2","4","3677.1597442922284","","667","1","0","0","0","0","0","0","0","0","0","0","21","[1,2,3,4]","2","Australia","1","0","0","male","community","1","1","502","512.58","500.27","4","1041","Study 4a","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","","10.16.97.79","10.16.97.79","23-02-2018 13:01:41","23-02-2018 13:00:46",
"1963","study6ap","1","0","0","0","0","0","1","0","0","0","0","0","270","3","0.10","1","1","8","1","5","10079.54031050227","","726","270","3","0.15","1","0","2","2","1","1770.813954337893","","1802","270","3","0.20","1","1","6","1","3","8375.701625570785","","1126","270","3","0.25","1","-1","3","-1","1","3592.833168949772","","-1","90","3","0.10","2","1","1","2","0","0","","1764","90","3","0.15","2","1","4","2","1","6600.4392328767135","","815","90","3","0.20","2","1","5","2","2","7423.488292237453","","943","90","3","0.25","2","1","7","2","4","9511.343926940651","","560","1","0","0","0","0","0","0","0","0","0","0","21","[1,2,3,4]","1","Australia","1","0","0","female","community","1","1","503.9","516.42","500.48","6.01","1042","Study 4a","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","","10.16.96.245","10.16.96.245","23-02-2018 13:05:25","23-02-2018 13:03:05",
"1972","study6ap","1","0","0","0","0","0","1","0","0","0","0","0","270","3","0.10","1","0","5","2","3","6403.487853881277","","1324","270","3","0.15","1","1","6","1","3","7739.3662831050315","","1370","270","3","0.20","1","-1","2","-1","1","1356.491981735162","","-1","270","3","0.25","1","1","1","1","0","0","","1344","90","3","0.10","2","1","3","2","1","4363.494283105028","","1207","90","3","0.15","2","1","7","2","4","9114.176000000021","","982","90","3","0.20","2","1","8","2","5","10102.1778995434","","836","90","3","0.25","2","1","4","2","2","5582.697789954342","","815","1","0","0","0","0","0","0","0","0","0","0","44","[1,2,3,4]","1","Australia","1","0","0","female","firstyear","1","1","500.45","500.7","500.21","0.14","1043","Study 4a","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","","10.16.97.79","10.16.97.79","23-02-2018 13:34:32","23-02-2018 13:32:42",
